"SKU","MasterProductID","Status","ProductName","Color","Cut","Material","Gender","BrandSegment","Pillar","MerchPlannerCategory","Collection","Sleeve","ProductType","SizeChart","SizeChartMessaging","Price","SalePrice","Description","ActualStartDate","TargetLaunchDate","InitialSeasonLaunch","LifeCycle","InitialPairsOrdered","NikeProductID","InstanceID","InspirationID","FOB","APS","MainColorHex","AccentColorHex","X Ref Style","Comments","CORE","dyoVersionProductID","dyoVersionInspirationID"
1524002,,"Online","Moth V-Neck Tee","Phantom",,"100% Cotton","Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,34.00,24.99,,08/21/12,07/24/12,"12 Fall","Runout",,,,,,,,,,,"N",,
1521030,,"Online","Hemlock Plant Scoop Tee","Charcoal Grey",,"100% Cotton","Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,34.00,23.99,,09/07/12,07/24/12,"12 Fall","Runout",,,,,,,,,,,"N",,
1520002,,"Online","Shrunken Anorak Jacket","Phantom",,"Cotton","Women",,"Apparel","Jackets",,,"regular","Standard Size Chart",,128.00,89.99,,09/07/12,07/24/12,"12 Fall","Runout",,,,,,,,,,,"N",,
1516436,,"Online","Striped Tank Top","Persian Blue Multi",,"Cotton","Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,48.00,33.99,,08/21/12,07/24/12,"12 Fall","Runout",,,,,,,,,,,"N",,
1501312,,"Online","Women's Mid Length Utility Jacket","Moon Olive",,"Cotton","Women",,"Apparel","Jackets",,,"regular","Standard Size Chart","Runs true to size",178.00,124.99,,,,"12 Holiday","Runout",,,,,,,,,,"pending","N",,
1437001,,"Online","Easy Leather Jacket","Jet Black",,"Lamb Leather","Women",,"Apparel","Jackets",,,"regular","Standard Size Chart",,298.00,208.99,,09/07/12,07/24/12,"12 Fall","Runout",,,,,,,,,,,"N",,
1401414,,"Online","Women's Boxy Pullover Hoodie","Navy Blue",,"Cotton/Poly Blend","Women",,"Apparel","Hoodies",,,"regular","Standard Size Chart",,68.00,49.99,,,,"12 Holiday","Runout",,,,,,,,,,"pending","N",,
1395001,,"Online","Trapeze Tank Top","Jet Black",,"Cotton","Women",,"Apparel","Tees",,,"regular","Standard Size Chart",,38.00,26.99,,08/21/12,07/24/12,"12 Fall","Runout",,,,,,,,,,,"N",,
"W40824","MP_2011","Online","Full Court","White",,"Silicone","Unisex",,"Accessories","Watches",,,"regular","Standard Size Chart",,75.00,0.00,,02/01/13,02/01/13,"13 Spring","Runout",8,,,,,,,,,,"N",,
"W40823","MP_2011","Online","Full Court","Lemon Chrome",,"Silicone","Unisex",,"Accessories","Watches",,,"regular","Standard Size Chart",,75.00,0.00,,02/01/13,02/01/13,"13 Spring","Runout",16,,,,,,,,,,"N",,
"W40822","MP_2011","Online","Full Court","Ponderosa Pine",,"Silicone","Unisex",,"Accessories","Watches",,,"regular","Standard Size Chart",,75.00,0.00,,02/01/13,02/01/13,"13 Spring","Runout",8,,,,,,,,,,"N",,
"W40821","MP_2011","Online","Full Court","Black",,"Silicone","Unisex",,"Accessories","Watches",,,"regular","Standard Size Chart",,75.00,0.00,,02/01/13,02/01/13,"13 Spring","Runout",20,,,,,,,,,,"N",,
"W38535","MP_2001","Online","1908- Remix","Blue",,"Polyurethane","Unisex",,"Accessories","Watches",,,"regular","Standard Size Chart",,75.00,0.00,,09/17/12,10/01/12,"12 Holiday","Runout",20,,,,,,,,,,"N",,
"W38534","MP_2001","Online","1908- Remix","Pink",,"Polyurethane","Unisex",,"Accessories","Watches",,,"regular","Standard Size Chart",,75.00,0.00,,09/17/12,10/01/12,"12 Holiday","Runout",20,,,,,,,,,,"N",,
"W38533","MP_2001","Online","1908- Remix","Glow in the Dark",,"Polyurethane","Unisex",,"Accessories","Watches",,,"regular","Standard Size Chart","Runs true to size",75.00,,,,,"12 Holiday","Runout",,,,,,,,,,"pending","N",,
"W38532","MP_2001","Online","1908- Remix","Black",,"Polyurethane","Unisex",,"Accessories","Watches",,,"regular","Standard Size Chart",,75.00,0.00,,09/17/12,10/01/12,"12 Holiday","Runout",20,,,,,,,,,,"N",,
"W38531","MP_2010","Online","Clocked II","Black",,"Silicone","Unisex",,"Accessories","Watches",,,"regular","Standard Size Chart",,95.00,0.00,,09/17/12,10/01/12,"12 Holiday","Runout",25,,,,,,,,,,"N",,
"W38530","MP_2010","Online","Clocked II","Yellow",,"Silicone","Unisex",,"Accessories","Watches",,,"regular","Standard Size Chart",,95.00,0.00,,11/13/12,10/01/12,"12 Holiday","Runout",15,,,,,,,,,,"N",,
"W38529","MP_2010","Online","Clocked II","Navy Blue",,"Silicone","Unisex",,"Accessories","Watches",,,"regular","Standard Size Chart",,95.00,0.00,,09/17/12,10/01/12,"12 Holiday","Runout",20,,,,,,,,,,"N",,
"W38528","MP_2010","Online","Clocked II","White",,"Silicone","Unisex",,"Accessories","Watches",,,"regular","Standard Size Chart",,95.00,0.00,,09/25/12,10/01/12,"12 Holiday","Runout",15,,,,,,,,,,"N",,
"W38527","MP_2024","Online","Scoreboard","Green",,"Silicone","Unisex",,"Accessories","Watches",,,"regular","Standard Size Chart",,75.00,0.00,,09/17/12,10/01/12,"12 Holiday","Runout",25,,,,,,,,,,"N",,
"W38526","MP_2024","Online","Scoreboard","Red",,"Silicone","Unisex",,"Accessories","Watches",,,"regular","Standard Size Chart",,75.00,0.00,,09/18/12,10/01/12,"12 Holiday","Runout",25,,,,,,,,,,"N",,
"W38525","MP_2051","Online","Rebound","Purple",,"Silicone","Unisex",,"Accessories","Watches",,,"regular","Standard Size Chart",,75.00,0.00,,09/25/12,10/01/12,"12 Holiday","Runout",15,,,,,,,,,,"N",,
"W38524","MP_2051","Online","Rebound","Pink",,"Silicone","Unisex",,"Accessories","Watches",,,"regular","Standard Size Chart",,75.00,0.00,,09/25/15,10/01/12,"12 Holiday","Runout",15,,,,,,,,,,"N",,
"W38523","MP_2051","Online","Rebound","Black",,"Silicone","Unisex",,"Accessories","Watches",,,"regular","Standard Size Chart",,75.00,0.00,,09/17/12,10/01/12,"12 Holiday","Runout",18,,,,,,,,,,"N",,
"W38522","MP_2051","Online","Rebound","White",,"Silicone","Unisex",,"Accessories","Watches",,,"regular","Standard Size Chart",,75.00,0.00,,09/17/12,10/01/12,"12 Holiday","Runout",18,,,,,,,,,,"N",,
"W30797","MP_2017","Online","High Score","Black Mono",,"Silicone","Unisex",,"Accessories","Watches",,,"regular","Standard Size Chart",,75.00,0.00,,09/17/12,02/23/12,"12 Spring","Runout",,,,,,,,,,,"N",,
"W28623",,"Online","Overtime","Black",,"Silicone","Unisex",,"Accessories","Watches","Overtime",,"regular","Standard Size Chart",,125.00,,,,,"11 Spring","Runout",,,,,,,,,,"pending","N",,
"W28620","MP_2017","Online","High Score","White",,"Silicone","Unisex",,"Accessories","Watches",,,"regular","Standard Size Chart",,75.00,0.00,,05/11/11,03/01/11,"11 Spring","Runout",7,,,,,,,,,,"N",,
"W28619","MP_2017","Online","High Score","Blue",,"Silicone","Unisex",,"Accessories","Watches","High Score",,"regular","Standard Size Chart",,75.00,,,,,"11 Spring","Runout",,,,,,,,,,"pending","N",,
"W28618","MP_2017","Online","High Score","Black",,"Silicone","Unisex",,"Accessories","Watches",,,"regular","Standard Size Chart",,75.00,0.00,,05/11/11,03/01/11,"11 Spring","Runout",8,,,,,,,,,,"N",,
"W28608","MP_2024","Online","Scoreboard","Navy Blue",,"Silicone","Unisex",,"Accessories","Watches","Scoreboard",,"regular","Standard Size Chart",,75.00,,,,,"11 Spring","Runout",,,,,,,,,,"pending","N",,
"W23757",,"Online","Clocked","Red",,"Silicone","Unisex",,"Accessories","Watches",,,"regular",,,75.00,,,,,"10 Fall","Runout",,,,,,,,,"VR004-650","pending","N",,
"W23754","MP_2024","Online","Scoreboard","Bright Orange",,"Silicone","Unisex",,"Accessories","Watches","Scoreboard",,"regular","Standard Size Chart",,75.00,,,,,"10 Fall","Runout",,,,,,,,,"VR002-800","pending","N",,
"W23752","MP_2024","Online","Scoreboard","White",,"Silicone","Unisex",,"Accessories","Watches","Scoreboard",,"regular","Standard Size Chart",,75.00,,,,,"10 Fall","Runout",,,,,,,,,"VR002-150","pending","N",,
"W23751","MP_2024","Online","Scoreboard","Black",,"Silicone","Unisex",,"Accessories","Watches","Scoreboard",,"regular","Standard Size Chart",,75.00,,,,,"10 Fall","Runout",,,,,,,,,"VR002-001","pending","N",,
"SG40816","MP_2022","Online","Master Track","Blue",,,"Unisex",,"Accessories","Sunglasses",,,"regular","Standard Size Chart",,59.00,0.00,,,03/01/13,"13 Spring","Runout",10,,,,,,,,,,"N",,
"SG40815","MP_2022","Online","Master Track","Purple",,,"Unisex",,"Accessories","Sunglasses",,,"regular","Standard Size Chart",,59.00,0.00,,,03/01/13,"13 Spring","Runout",16,,,,,,,,,,"N",,
"SG40812",,"Online","Crowd Surf","Black",,,"Unisex",,"Accessories","Sunglasses",,,"regular","Standard Size Chart",,59.00,0.00,,,03/01/13,"13 Spring","Runout",10,,,,,,,,,,"N",,
"SG40811",,"Online","Crowd Surf","Matte Crystal",,,"Unisex",,"Accessories","Sunglasses",,,"regular","Standard Size Chart",,59.00,0.00,,,03/01/13,"13 Spring","Runout",6,,,,,,,,,,"N",,
"SG38519","MP_2022","Online","Master Track","Black/Blue",,,"Unisex",,"Accessories","Sunglasses",,,"regular","Standard Size Chart",,59.00,0.00,,10/03/12,10/01/12,"12 Holiday","Runout",24,,,,,,,,,,"N",,
"SG38518","MP_2022","Online","Master Track","Black/Neon Pink",,,"Unisex",,"Accessories","Sunglasses",,,"regular","Standard Size Chart",,59.00,0.00,,10/03/12,10/01/12,"12 Holiday","Runout",24,,,,,,,,,,"N",,
"SG27606","MP_2054","Online","Ticket Holder","Tortoise",,,"Unisex",,"Accessories","Sunglasses",,,"regular","Standard Size Chart",,59.00,0.00,,02/01/11,02/14/11,"11 Spring","Runout",,,,,,,,,,,"N",,
"SG27605","MP_2054","Online","Ticket Holder","Black",,,"Unisex",,"Accessories","Sunglasses",,,"regular","Standard Size Chart",,59.00,,,,,"11 Spring","Runout",,,,,,,,,,"pending","N",,
"SG27603",,"Online","Opening Band","Blue",,,"Unisex",,"Accessories","Sunglasses","Opening Band",,"regular","Standard Size Chart",,59.00,,,,,"11 Spring","Runout",,,,,,,,,,"pending","N",,
"SG27601",,"Online","Front Man","Grey/Orange",,,"Unisex",,"Accessories","Sunglasses",,,"regular","Standard Size Chart",,59.00,0.00,,02/01/11,02/14/11,"11 Spring","Runout",,,,,,,,,,,"N",,
"SG27599",,"Online","Front Man","Black",,,"Unisex",,"Accessories","Sunglasses",,,"regular","Standard Size Chart",,59.00,0.00,,02/01/11,02/14/11,"11 Spring","Runout",,,,,,,,,,,"N",,
"SG21016",,"Online","Lineup","Glow in the Dark",,,"Unisex",,"Accessories","Sunglasses","Lineup",,"regular","Standard Size Chart",,59.00,,,,,"10 Holiday","Runout",,,,,,,,,,"pending","N",,
"SG21015",,"Online","Lineup","Matte Blue",,,"Unisex",,"Accessories","Sunglasses","Lineup",,"regular","Standard Size Chart",,59.00,,,,,"10 Holiday","Runout",,,,,,,,,,"pending","N",,
"SG21014",,"Online","Lineup","Black",,,"Unisex",,"Accessories","Sunglasses","Lineup",,"regular","Standard Size Chart",,59.00,,,,,"10 Holiday","Runout",,,,,,,,,,"pending","N",,
"SG21011","MP_2015","Online","Half Stack","Glow in the Dark",,,"Unisex",,"Accessories","Sunglasses","Half Stack",,"regular","Standard Size Chart",,59.00,,,,,"10 Holiday","Runout",,,,,,,,,,"pending","N",,
"SG21010","MP_2015","Online","Half Stack","Black",,,"Unisex",,"Accessories","Sunglasses","Half Stack",,"regular","Standard Size Chart",,59.00,,,,,"10 Holiday","Runout",,,,,,,,,,"pending","N",,
"SA40737",,"Online","Star Chevron iPhone Case","Black/Red",,"Silicone","Unisex",,"Accessories","Accessories",,,"regular","Standard Size Chart",,20.00,0.00,,12/06/12,11/01/12,"12 Holiday","Runout",216,,,,,,,,,,"N",,
"SA40736",,"Online","Cons iPhone Case","Black",,"Silicone","Unisex",,"Accessories","Accessories","Iphone Case",,"regular","Standard Size Chart","Runs true to size",20.00,,,,,"12 Holiday","Runout",,,,,,,,,,"pending","N",,
"SA40735",,"Online","Chuck Taylor iPhone Case","Pink",,"Silicone","Unisex",,"Accessories","Accessories","Iphone Case",,"regular","Standard Size Chart","Runs true to size",20.00,,,,,"12 Holiday","Runout",,,,,,,,,,"pending","N",,
"SA40734",,"Online","Chuck Taylor iPhone Case","Black",,"Silicone","Unisex",,"Accessories","Accessories","Iphone Case",,"regular","Standard Size Chart","Runs true to size",20.00,,,,,"12 Holiday","Runout",,,,,,,,,,"pending","N",,
"SA241590","MP_2057","Online","Flat Brimmed Hat","Grey/Burgundy",,"Cotton Twill","Unisex",,"Accessories","Hat","Flat Brim",,"regular","Standard Size Chart","Runs true to size",24.00,,,,,"12 Fall","Runout",,,,,,,,,"SA410241","pending","N",,
"SA222050",,"Online","Chuck Taylor Messenger Bag","Castlerock Grey",,"Poly","Unisex",,"Accessories","Accessories","Messanger Bag",,"regular","Standard Size Chart",,50.00,,,,,"12 Fall","Runout",,,,,,,,,"SA410222","pending","N",,
"SA222000",,"Online","Chuck Taylor Messenger Bag","Phantom Black",,"Poly","Unisex",,"Accessories","Accessories","Messanger Bag",,"regular","Standard Size Chart",,50.00,,,,,"12 Fall","Runout",,,,,,,,,"SA410222","pending","N",,
"SA219955",,"Online","Chuck Taylor Backpack","Exploded Star/Grey",,"Poly","Unisex",,"Accessories","Bags",,,"regular","Standard Size Chart",,45.00,0.00,,06/29/12,07/24/12,"12 Fall","Runout",,,,,,,,,"SA410219",,"N",,
"SA219455",,"Online","Chuck Taylor Backpack","Royal Blue",,"Poly","Unisex",,"Accessories","Bags",,,"regular","Standard Size Chart",,45.00,0.00,,07/16/12,07/24/12,"12 Fall","Runout",,,,,,,,,"SA410219",,"N",,
"SA219050",,"Online","Chuck Taylor Backpack","Castletock Grey/",,"Poly","Unisex",,"Accessories","Bags",,,"regular","Standard Size Chart",,45.00,0.00,,06/29/12,07/24/12,"12 Fall","Runout",,,,,,,,,"SA410219",,"N",,
"SA219000",,"Online","Chuck Taylor Backpack","Phantom Black",,"Poly","Unisex",,"Accessories","Bags",,,"regular","Standard Size Chart",,45.00,0.00,,06/29/12,07/24/12,"12 Fall","Runout",,,,,,,,,"SA410219",,"N",,
"R111M910","MP_2013","Online","Graphic Barrel Bag","Vintage White",,"Canvas","Unisex",,"Accessories","Bags","Barrel Bag",,"regular","Standard Size Chart",,40.00,,,,,"10 Summer","Runout",,,,,,,,,,"pending","N",,
"R053M910","MP_2013","Online","Graphic Barrel Bag","Monument",,"Canvas","Unisex",,"Accessories","Bags","Barrel Bag",,"regular","Standard Size Chart",,40.00,,,,,"10 Summer","Runout",,,,,,,,,,"pending","N",,
"M9697","MP_51","Online","Chuck Taylor All Star","Navy","Low","Canvas","Unisex","All Star","Sneakers","Chuck Taylor - Core","Core",,"regular","Chuck Size Chart","Runs a half-size large",50.00,0.00,,07/15/02,07/15/02,"02 Fall","Core",,,,,,,"1E2A5C",,,,"Y",,
"M9696","MP_51","Online","Chuck Taylor All Star","Red","Low","Canvas","Unisex","All Star","Sneakers","Chuck Taylor - Core","Core",,"regular","Chuck Size Chart","Runs a half-size large",50.00,0.00,,07/15/02,07/15/02,"02 Fall","Core",,,,,,,"DC143C",,,,"Y",,
"M9691",,"Online","Chuck Taylor All Star","Maroon","Low","Canvas","Unisex",,"Sneakers","Chuck Taylor- Seasonal                      ","Seasonals",,"regular","Chuck Size Chart","Runs a half-size large",50.00,,,,,,"Runout",,,,,,,,,,"pending","N",,
"M9622","MP_50","Online","Chuck Taylor All Star","Navy","Hi","Canvas","Unisex","All Star","Sneakers","Chuck Taylor - Core","Core",,"regular","Chuck Size Chart","Runs a half-size large",55.00,0.00,,07/15/02,07/15/02,"02 Fall","Core",,,,,,,"1E2A5C",,,,"Y",,
"M9621","MP_50","Online","Chuck Taylor All Star","Red","Hi","Canvas","Unisex","All Star","Sneakers","Chuck Taylor - Core","Core",,"regular","Chuck Size Chart","Runs a half-size large",55.00,0.00,,07/15/02,07/15/02,"02 Fall","Core",,,,,,,"DC143C",,,,"Y",,
"M9613","MP_148","Online","Chuck Taylor All Star","Maroon","Hi","Canvas","Unisex","All Star","Sneakers","Chuck Taylor- Seasonal                      ","Seasonals",,"regular","Chuck Size Chart","Runs a half-size large",55.00,0.00,,,,,"Runout",,,,,,,,,,"pending","N",,
"M9166","MP_51","Online","Chuck Taylor All Star","Black","Low","Canvas","Unisex","All Star","Sneakers","Chuck Taylor - Core","Core",,"regular","Chuck Size Chart","Runs a half-size large",50.00,0.00,,07/15/02,07/15/02,"02 Fall","Core",,,,,,,0,,,,"Y",,
"M9165","MP_51","Online","Chuck Taylor All Star","White","Low","Canvas","Unisex","All Star","Sneakers","Chuck Taylor - Core","Core",,"regular","Chuck Size Chart","Runs a half-size large",50.00,0.00,,07/15/02,07/15/02,"02 Fall","Core",,,,,,,"FFF8DC",,,,"Y",,
"M9162","MP_50","Online","Chuck Taylor All Star","White","Hi","Canvas","Unisex","All Star","Sneakers","Chuck Taylor - Core","Core",,"regular","Chuck Size Chart","Runs a half-size large",55.00,0.00,,07/15/02,07/15/02,"02 Fall","Core",,,,,,,"FFF8DC",,,,"Y",,
"M9160","MP_50","Online","Chuck Taylor All Star","Black","Hi","Canvas","Unisex","All Star","Sneakers","Chuck Taylor - Core","Core",,"regular","Chuck Size Chart","Runs a half-size large",55.00,0.00,,07/15/02,07/15/02,"02 Fall","Core",,,,,,,0,,,,"Y",,
"M9007","MP_51","Online","Chuck Taylor All Star","Pink","Low","Canvas","Unisex","All Star","Sneakers","Chuck Taylor - Core","Core",,"regular","Chuck Size Chart","Runs a half-size large",50.00,0.00,,02/15/03,02/15/03,"03 Spring","Core",145,,,,,,"FFB5C5",,,,"Y",,
"M9006","MP_50","Online","Chuck Taylor All Star","Pink","Hi","Canvas","Unisex","All Star","Sneakers","Chuck Taylor - Core","Core",,"regular","Chuck Size Chart","Runs a half-size large",55.00,0.00,,02/15/03,02/15/03,"03 Spring","Core",145,,,,,,"FFB5C5",,,,"Y",,
"M7652","MP_51","Online","Chuck Taylor All Star","Optical White","Low","Canvas","Unisex","All Star","Sneakers","Chuck Taylor - Core","Core",,"regular","Chuck Size Chart","Runs a half-size large",50.00,0.00,,07/15/02,07/15/02,"02 Fall","Core",,,,,,,"FFFFFF",,,,"Y",,
"M7650","MP_50","Online","Chuck Taylor All Star","Optical White","Hi","Canvas","Unisex","All Star","Sneakers","Chuck Taylor - Core","Core",,"regular","Chuck Size Chart","Runs a half-size large",55.00,0.00,,07/15/02,07/15/02,"02 Fall","Core",,,,,,,"FFFFFF",,,,"Y",,
"M5039","MP_51","Online","Chuck Taylor All Star","Black Monochrome","Low","Canvas","Unisex","All Star","Sneakers","Chuck Taylor - Core","Core",,"regular","Chuck Size Chart","Runs a half-size large",50.00,0.00,,07/15/02,07/15/02,"02 Fall","Core",,,,,,,0,,,,"Y",,
"M3310","MP_50","Online","Chuck Taylor All Star","Black Monochrome","Hi","Canvas","Unisex","All Star","Sneakers","Chuck Taylor - Core","Core",,"regular","Chuck Size Chart","Runs a half-size large",55.00,0.00,,07/15/02,07/15/02,"02 Fall","Core",,,,,,,0,,,,"Y",,
"L41073","MP_2021","Online","Low-Top Striped Lace 45""","Neon Pink/Black",,"Polyester","Unisex",,"Accessories","Laces",,,"regular","Standard Size Chart",,3.99,0.00,,,12/01/12,"13 Spring","Runout",,,,,,,,,,,"N",,
"L41072",,"Offline","Dble Sided Neon 45"" Lace","Neon Blue/Black","Low",,"Unisex",,"Accessories","Laces",,,"regular","Standard Size Chart",,3.99,0.00,,,12/01/12,"13 Spring","Runout",,,,,,,,,,"pending","N",,
"L41071","MP_2021","Online","Low-Top Striped Lace 45""","Green/Black",,"Polyester","Unisex",,"Accessories","Laces",,,"regular","Standard Size Chart",,3.99,0.00,,,12/01/12,"13 Spring","Runout",,,,,,,,,,,"N",,
"L41070",,"Offline","Dble Sided Lace 45""","Black/White","Low",,"Unisex",,"Accessories","Laces",,,"regular","Standard Size Chart",,3.99,0.00,,,12/01/12,"13 Spring","Runout",,,,,,,,,,"pending","N",,
"L40446",,"Online","Low-Top Snowflake Lace 45""","Blue/White",,"Polyester","Unisex",,"Accessories","Laces",,,"regular","Standard Size Chart",,3.99,2.49,,11/26/12,11/26/12,"12 Holiday","Clearance",144,,,,,,,,,,"N",,
"L40445",,"Online","Low-Top Polka Dot Lace 45""","Green/Red",,"Polyester","Unisex",,"Accessories","Laces",,,"regular","Standard Size Chart",,3.99,2.49,,11/26/12,11/26/12,"12 Holiday","Clearance",144,,,,,,,,,,"N",,
"L40444","MP_2018","Online","Hi-Top Festive Lace 54""","Blue/Multi",,"Polyester","Unisex",,"Accessories","Laces",,,"regular","Standard Size Chart",,3.99,2.49,,11/26/12,11/26/12,"12 Holiday","Clearance",144,,,,,,,,,,"N",,
"L40443","MP_2018","Online","Hi-Top Candy Cane Lace 54""","Green/Red/White",,"Polyester","Unisex",,"Accessories","Laces",,,"regular","Standard Size Chart",,3.99,2.49,,11/26/12,11/26/12,"12 Holiday","Clearance",288,,,,,,,,,,"N",,
"L36442","MP_2018","Online","Hi-Top Plaid Lace 54""","Red/White/Blue Plaid",,"Polyester","Unisex",,"Accessories","Laces","54""",,"regular","Standard Size Chart","Runs true to size",3.99,,,,,"09 Fall","Runout",,,,,,,,,,"pending","N",,
"L36441","MP_2018","Online","Hi-Top Striped Lace 54""","Red/White/Blue",,"Polyester","Unisex",,"Accessories","Laces","54""",,"regular","Standard Size Chart","Runs true to size",3.99,,,,,"11 Fall","Runout",,,,,,,,,,"pending","N",,
"L30781","MP_2018","Online","Hi-Top Replacement Lace- 54""","Olive",,"Polyester","Unisex",,"Accessories","Laces",,,"regular","Standard Size Chart",,1.99,0.00,,10/17/11,08/01/11,"11 Fall","Carryover",144,,,,,,,,,,"N",,
"L30780","MP_2021","Online","Low-Top Replacement Lace- 45""","Olive",,"Polyester","Unisex",,"Accessories","Laces",,,"regular","Standard Size Chart",,1.99,0.00,,10/17/11,08/01/11,"11 Fall","Carryover",144,,,,,,,,,,"N",,
"L29357","MP_2018","Online","Hi-Top Replacement Lace- 54""","Canary Yellow",,"Polyester","Unisex",,"Accessories","Laces",,,"regular","Standard Size Chart",,1.99,0.00,,06/13/11,06/01/11,"11 Fall","Runout",,,,,,,,,,,"N",,
"L29356","MP_2021","Online","Low-Top Replacement Lace- 45""","Canary Yellow",,"Polyester","Unisex",,"Accessories","Laces",,,"regular","Standard Size Chart",,1.99,0.00,,06/13/11,06/01/11,"11 Fall","Runout",,,,,,,,,,,"N",,
